"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","FC","FC_round"
"WNT5B","WNT5B",0.019072981121014,-0.990818899218405,1.91694470538558,0.0553762146132671,0.105618689502081,-5.26738504251859,1.01330815873612,1.01
"SUSD6","SUSD6",0.0189869192305437,1.05196099224566,0.698599537892796,0.484877232263805,0.592185935557428,-6.84909179597599,1.0132477131033,1.01
"DYSF","DYSF",0.0189515209781056,0.326812603701339,0.794867170184436,0.42677774476762,0.538422064457408,-6.77767903107884,1.0132228521609,1.01
"CDK19","CDK19",0.0188850293896255,-0.00059154044452275,1.21745288390092,0.223564396163374,0.326766715947487,-6.35538814412846,1.01317615535906,1.01
"MAPRE1","MAPRE1",0.0188724310258836,1.39519588488753,0.877338263575026,0.380400105549029,0.493981643474049,-6.70918337828964,1.01316730781634,1.01
"MIIP","MIIP",0.018847106086655,-0.515646223732527,1.58397286820414,0.113345685479021,0.190493036492931,-5.84571994610985,1.01314952292447,1.01
"GDF3","GDF3",0.0188457945081041,-0.816696892750884,0.895578509518509,0.370577300892341,0.484360590773895,-6.69312234398765,1.01314860185346,1.01
"HRH2","HRH2",0.018810231797426,-0.920651566023831,1.99025602792196,0.046688077623661,0.0917140931643857,-5.12532215509257,1.01312362785306,1.01
"ANKRD6","ANKRD6",0.018757348346732,0.00245192504061903,1.10861751346502,0.267718137636728,0.377939798058201,-6.48108736493798,1.01308649145906,1.01
"FGF18","FGF18",0.0187291633087467,-0.948844638135345,1.28133551336262,0.200212821085815,0.299601360398428,-6.27613612162599,1.01306669961011,1.01
"JAG1","JAG1",0.0187272086962669,0.539273970466722,0.623266967769015,0.533174635465766,0.634953487961503,-6.89855644351452,1.0130653270737,1.01
"HOXB3","HOXB3",0.0187249134551968,0.0155484723258144,0.929204392551919,0.352886575285747,0.467755409942542,-6.66264831118904,1.01306371534896,1.01
"C1orf123","C1orf123",0.0186700211474015,0.950119176228151,0.943893374177161,0.345329271168968,0.460239180298382,-6.64898398539423,1.01302517057976,1.01
"RAI14","RAI14",0.0186566692681796,0.975285130745805,0.762224324126868,0.446009013307445,0.55730771231708,-6.80292504366922,1.01301579526013,1.01
"C8A","C8A",0.0185881275844368,-0.947796293696419,0.824793440570577,0.409579572765266,0.52212331773156,-6.75360453225906,1.01296766855495,1.01
"HOXA10","HOXA10",0.0185660927152155,-0.102295299028476,0.837878853487833,0.402191069940307,0.515338808288175,-6.74279846531793,1.01295219720514,1.01
"RNF44","RNF44",0.0185460726849456,0.299096356629285,0.823080285486172,0.410552827666112,0.523103135562117,-6.75500668926994,1.01293814073972,1.01
"SNX16","SNX16",0.0185431225041253,-0.3873901418278,1.02593025828523,0.305038866132564,0.419054468118429,-6.56873241851847,1.012936069375,1.01
"CDYL","CDYL",0.0185332050255138,-0.269780349038211,1.40286227072191,0.160801044957215,0.252137813937666,-6.11420304043224,1.01292910620053,1.01
"TTC3","TTC3",0.0185176794438941,0.808628570167959,0.718339736404604,0.472625208707106,0.581609430621033,-6.83519820736004,1.01291820560931,1.01
"MNT","MNT",0.0185100708426812,0.346224293693378,0.832339217717275,0.405309137676554,0.517776853166262,-6.74739390099069,1.01291286361384,1.01
"TMSB4Y","TMSB4Y",0.018497834995525,-0.573463205306774,0.998221158578701,0.318283483731438,0.432540924863415,-6.59658540713265,1.01290427289018,1.01
"SERPINB8","SERPINB8",0.0184947349504637,-0.631539183656903,0.893166972465782,0.371866853984739,0.485425581768665,-6.69526471229978,1.01290209637649,1.01
"ZNF26","ZNF26",0.0184938699563737,-0.343522353007352,1.0639623780518,0.287464183997939,0.399527155277821,-6.52926240835295,1.01290148907277,1.01
"ILK","ILK",0.0184727774016656,1.00313339025882,0.689257950014719,0.490734685540936,0.597435088444737,-6.85553172948734,1.01288668031327,1.01
"TAF15","TAF15",0.0184726816798808,0.427182399832289,0.650168752310348,0.515652083132288,0.61915311479378,-6.88153919908379,1.01288661310896,1.01
"ASGR1","ASGR1",0.0184121766892154,-0.988779091111779,0.993593837069795,0.320531482647269,0.434757214621503,-6.6011625202158,1.01284413468611,1.01
"CACNA1A","CACNA1A",0.0183716011308673,-0.896982643968239,1.47376128606372,0.140690995381513,0.227513115257942,-6.01297076480077,1.01281564901367,1.01
"XRCC4","XRCC4",0.0183601903737916,-0.53075190705407,1.11842870298334,0.263507801900304,0.373129382970587,-6.47023776142091,1.01280763834801,1.01
"MET","MET",0.0183347821665184,0.346284905579992,0.769182890123516,0.44186850141135,0.553214819019353,-6.79763200419807,1.01278980131449,1.01
"ASTE1","ASTE1",0.0183283427712033,-0.282217063512044,1.04597959946237,0.295687008752862,0.408401953869784,-6.54810392485011,1.01278528078925,1.01
"PPIB","PPIB",0.0182826644405716,1.68360216901665,0.490179703640362,0.62405632311929,0.714315000995717,-6.97216959745357,1.01275321468572,1.01
"LINS1","LINS1",0.0182589220798928,-0.446335024399781,1.15194299858483,0.249471458782327,0.356692063474315,-6.43245617693339,1.01273654799347,1.01
"MARCO","MARCO",0.0182476417693474,-0.818440497081377,0.767555001299533,0.442835156018399,0.554289321861688,-6.79887456718557,1.01272862952299,1.01
"PRDM5","PRDM5",0.0182285581983315,-0.893515127146511,1.34187078860457,0.1797783588633,0.275597259276947,-6.19730331571529,1.01271523351735,1.01
"HIGD1B","HIGD1B",0.0182222775954503,-0.858437980970019,0.707283285242505,0.479466438126891,0.587700996221314,-6.84302765101696,1.0127108247905,1.01
"GRM8","GRM8",0.0182213460075035,-0.978638987097301,1.20212747602761,0.229445376009525,0.333414219603866,-6.37379883121525,1.01271017085542,1.01
"PASK","PASK",0.0182062521390184,-0.65867659680472,1.18427141030453,0.236435408917542,0.34165518035357,-6.39495586334209,1.01269957566119,1.01
"STX17","STX17",0.018185553084923,-0.146783426973271,1.12514975090355,0.26065007974857,0.369645917535246,-6.46275024987036,1.01268504606739,1.01
"ALG5","ALG5",0.0181652011018656,1.52429199460485,0.756245927074843,0.44958389350091,0.560677559586146,-6.80743412143169,1.01267076030155,1.01
"CEP57","CEP57",0.018165199865345,0.0190129028093047,0.854080004605215,0.393154984629769,0.506226975909501,-6.729183884359,1.0126707594336,1.01
"ETV1","ETV1",0.0181566246014439,-0.810475307667312,1.25438635156432,0.209836778626385,0.310644162893686,-6.31006236483479,1.01266474021751,1.01
"AKAP11","AKAP11",0.0181537394849187,1.00059323259986,0.663745599272506,0.506923696518774,0.611670379620541,-6.8726780131816,1.01266271508207,1.01
"GPR37","GPR37",0.0181478891858206,-0.985039264273764,1.34797809028186,0.177806199791817,0.272983242172872,-6.1891482846098,1.01265860862327,1.01
"PGF","PGF",0.0180913947591353,-0.757750999457133,0.908292006603448,0.363824877428544,0.477740706757173,-6.6817324602888,1.01261895474925,1.01
"GTPBP4","GTPBP4",0.018025911120294,0.590221397120507,0.990711448679899,0.321937011964297,0.436231903966994,-6.60400289378689,1.01257299322088,1.01
"FOXO3","FOXO3",0.0180060741821738,0.355707703509932,0.638915099188539,0.522945630783423,0.625613557360536,-6.88874535776464,1.01255907052125,1.01
"TUT4","TUT4",0.0179862733003894,0.162678288411938,0.859328455145921,0.390254297039989,0.503260207748,-6.7247174911468,1.01254517331893,1.01
"HOXD10","HOXD10",0.0179854134488471,0.192879211739933,0.553066173821718,0.58027509867833,0.676478273778141,-6.93957829435874,1.01254456983847,1.01
"NAA15","NAA15",0.0179627856455696,-0.276591526912789,0.955266539727712,0.339549382909932,0.454495672241662,-6.63825709058634,1.01252868881094,1.01
"BRCA1","BRCA1",0.0179448040440852,-0.783065292143001,1.33763298021383,0.181156354771617,0.277196338261986,-6.20294030039788,1.01251606883694,1.01
"FLII","FLII",0.0179432203878729,0.381641358755689,0.723192905594731,0.46963935964533,0.578910482504339,-6.83172318126201,1.01251495739174,1.01
"TRIM13","TRIM13",0.0178753800027789,0.0994140127568965,1.07894713015711,0.280731273217534,0.392436818290622,-6.51331702803971,1.012467346644,1.01
"SMAD2","SMAD2",0.0178708694759345,0.0915242144257761,1.44705595591857,0.148025765692268,0.236575097965975,-6.05168631313052,1.01246418121134,1.01
"CASP6","CASP6",0.0178034269112982,0.144679517905709,0.726201618791554,0.467793540159131,0.57730882373455,-6.82955710162069,1.01241685202323,1.01
"NANS","NANS",0.0177914650265573,0.43444080820957,0.650143706205701,0.515668256780815,0.61915311479378,-6.88155537673919,1.01240845775893,1.01
"ZDHHC14","ZDHHC14",0.0177761811120625,-0.235344070465206,0.708348031511092,0.478805277313558,0.587094850765216,-6.84227895042566,1.01239773235827,1.01
"MAP3K2","MAP3K2",0.0177743378813946,0.0513974437157804,1.02777083595126,0.304172244731883,0.418144824197836,-6.56685529980244,1.01239643888924,1.01
"TPT1","TPT1",0.0177667081265175,4.0412952383494,0.895717947779555,0.370502822303073,0.48432515444246,-6.69299829288956,1.01239108480121,1.01
"VPS41","VPS41",0.0177547679198865,0.224800813347793,0.929730306214471,0.352614204984254,0.467454978084272,-6.66216277977308,1.01238270596274,1.01
"ATRAID","ATRAID",0.0177368024115524,2.25341511092484,0.708474482309014,0.478726790019533,0.587069012706851,-6.84218995888198,1.01237009910115,1.01
"NAB1","NAB1",0.0177065726418273,0.00282995610843233,0.860743869726887,0.389474266890277,0.502529662481942,-6.72350830222093,1.01234888644464,1.01
"GPR85","GPR85",0.017704967564324,-0.982308200836037,1.29973299906276,0.19383061886432,0.291973788728296,-6.25256201549187,1.01234776015151,1.01
"GNB2","GNB2",0.0176854743948629,0.319192650949474,0.721895693910024,0.470436428976176,0.579753222403447,-6.83265431694123,1.01233408177003,1.01
"TMOD1","TMOD1",0.0176709817475839,-0.438344750097244,0.558772731141955,0.576374520044364,0.673227035349968,-6.93642643646598,1.01232391238103,1.01
"FAM189A2","FAM189A2",0.0176681283322825,-0.541093423422786,0.750915461794469,0.452784997438129,0.563775767024461,-6.81142458440243,1.01232191017155,1.01
"LTBP4","LTBP4",0.0176608742657267,-0.480420629475952,1.09786908824708,0.272383525490517,0.383150577540313,-6.49286379609414,1.01231682009233,1.01
"ENOX2","ENOX2",0.0176603676571993,-0.614988899492609,1.46445625963129,0.143214254241538,0.230681435037764,-6.02654075509015,1.01231646461301,1.01
"RBM10","RBM10",0.0176562210808909,0.14605872238394,0.919721858408091,0.357820405376782,0.472153006191457,-6.67135563343192,1.01231355502969,1.01
"CDK12","CDK12",0.0176503093234998,-0.27083742044413,1.08694037566002,0.27718394283376,0.388471583360952,-6.50472025311992,1.01230940686274,1.01
"UBR2","UBR2",0.0175783434630972,0.251864184047834,1.0909935956893,0.275396887284029,0.386538527450816,-6.50033677580028,1.01225891115963,1.01
"PAK1IP1","PAK1IP1",0.0175473723598707,0.00702395727028448,0.863335982555132,0.38804822521103,0.501237127688577,-6.72128870399067,1.01223718069142,1.01
"NCAPD2","NCAPD2",0.0175195707689613,-0.346425011108796,0.8902946649107,0.373406429436184,0.48700009451339,-6.69780888923126,1.01221767446727,1.01
"KCND3","KCND3",0.0175078386803312,-0.901526469774161,1.698761823973,0.0895074907139199,0.156752414076387,-5.6587355737835,1.01220944308168,1.01
"EFNA4","EFNA4",0.0175054787977566,-0.573819082790126,1.05779309902254,0.290267579421371,0.402602550133413,-6.53576244472154,1.01220778736553,1.01
"CSGALNACT2","CSGALNACT2",0.0174706774320038,-0.402913442545106,0.889771727226122,0.373687151719416,0.487304058963274,-6.69827120568312,1.01218337070951,1.01
"CREBL2","CREBL2",0.0174629010192434,0.851700282459637,0.879658928395505,0.379141558534214,0.492657572247088,-6.70715830472295,1.01217791485484,1.01
"TAZ","TAZ",0.0174543442188998,-0.465768465950638,1.10569542125984,0.268981006778352,0.379460650428898,-6.48430027626024,1.01217191152192,1.01
"CCL24","CCL24",0.0174387690920919,-0.935712716787005,1.55019939850878,0.121239562916162,0.201245865392493,-5.89825105391024,1.01216098431947,1.01
"TRIM46","TRIM46",0.017406010688062,-0.97364250471096,1.42692660444488,0.153744993451471,0.243350241182863,-6.08040143554016,1.01213800205288,1.01
"SETDB1","SETDB1",0.0173570555324359,-0.0949522006639915,1.32856769558402,0.18413040384497,0.280711701105535,-6.21493885749916,1.01210365762712,1.01
"MTA2","MTA2",0.0173263493596143,-0.533940456868874,1.10388262407051,0.269766514831585,0.380306440666339,-6.48628923350236,1.01208211634624,1.01
"RBL1","RBL1",0.0173233957358161,-0.830413894340437,1.59747212504969,0.110306179272571,0.186519047967925,-5.82440730294784,1.01208004431668,1.01
"TTC27","TTC27",0.0172932320204265,0.138098760202751,0.707148688073928,0.479550052553571,0.587726152146742,-6.8431222159345,1.01205888407533,1.01
"PUM1","PUM1",0.0172871053645679,1.6888996643668,0.939034661591885,0.347817511482069,0.462776064398719,-6.65352747098813,1.01205458620007,1.01
"GGA1","GGA1",0.017271864834377,-0.154587718987098,1.05205363094369,0.292892143023473,0.405253337268608,-6.54177572064236,1.01204389498219,1.01
"FBXO42","FBXO42",0.0172269088311443,-0.222747740427579,1.04823763085103,0.294645933203687,0.407073999055223,-6.54575567883151,1.01201235904531,1.01
"CBX5","CBX5",0.0172197267712989,0.185139239800624,0.586352078705348,0.557699958354379,0.656335619089555,-6.92073785896994,1.0120073210331,1.01
"ING4","ING4",0.0171793560197431,-0.0591546167573707,1.1490387694845,0.250666694782833,0.358020247821548,-6.43577428223669,1.01197900255737,1.01
"UTY","UTY",0.0171583014524266,-0.731810944399423,0.530554299972236,0.595781988900806,0.690192915285848,-6.951696617367,1.01196423393063,1.01
"SLC35C2","SLC35C2",0.017130213804075,-0.235319183177871,1.03386537267217,0.301314369434822,0.414885460203481,-6.56061577605297,1.01194453231798,1.01
"HMGCS1","HMGCS1",0.0170959775087559,0.580816924040949,0.710965184518203,0.477182259575736,0.585736927270336,-6.8404338554681,1.01192051835814,1.01
"IL17B","IL17B",0.0170513847397733,-1.10527544996244,1.22702494940294,0.219946389811688,0.322846947433894,-6.34377088765711,1.01188924103393,1.01
"OLFML3","OLFML3",0.0170403897372484,0.501170618660724,0.436789289617944,0.662307648056837,0.746727457726089,-6.9967561663393,1.01188152929857,1.01
"SLC6A6","SLC6A6",0.0170396358427353,-0.348725967087856,0.78568091791359,0.432140267749276,0.543831906182935,-6.78489065495321,1.01188100053004,1.01
"HAL","HAL",0.0170299986918425,-0.965722016025721,1.39410294713607,0.163429321386579,0.255280295016464,-6.12636423972518,1.01187424122399,1.01
"CDK5RAP3","CDK5RAP3",0.0170232285459339,0.930759556295552,0.725631672730636,0.468142888014179,0.577501528618648,-6.82996811614069,1.01186949280524,1.01
"BTBD7","BTBD7",0.0170224933174431,0.105622362352395,0.979436782409622,0.3274734473199,0.441638933215458,-6.61503402084789,1.01186897713487,1.01
"FSHR","FSHR",0.0170056897578745,-1.07295151029734,2.02068989300209,0.0434345469926093,0.0863035839485874,-5.06478713762587,1.01185719162155,1.01
"MATN3","MATN3",0.0170009572218639,-0.871119888322587,1.00861063181769,0.313273916433582,0.42732649928679,-6.58623125741238,1.01185387238733,1.01
"SMAD5","SMAD5",0.0169701904968389,0.101688767433623,0.861473691135021,0.389072435926107,0.502242855364783,-6.72288403859978,1.01183229395459,1.01
"NSF","NSF",0.0169676001357294,0.622774624728011,0.920492680870677,0.357417726175002,0.471804318375858,-6.67065115928953,1.01183047720982,1.01
"KCNA5","KCNA5",0.0169598445202793,-0.679622382386404,0.846717942992457,0.397245770641858,0.510569079018802,-6.73540286604329,1.01182503784338,1.01
"CDC16","CDC16",0.0169573773305177,1.30371018390256,0.947937015234235,0.343267125365365,0.458272144778803,-6.6451848276476,1.01182330749693,1.01
"SLC7A1","SLC7A1",0.0169304264058435,-0.26033984172333,0.656498335993207,0.51157318399602,0.615791350640926,-6.87743085384675,1.01180440584533,1.01
"CDH17","CDH17",0.0169256079879537,-0.83844333617353,0.956468554973648,0.338942162161703,0.453920577354737,-6.63711587838307,1.01180102655298,1.01
"TMX4","TMX4",0.0169095197332044,0.779814578279565,0.76729443569049,0.442989994409558,0.554347410700983,-6.7990732119108,1.01178974348799,1.01
"JAM3","JAM3",0.0169023184489976,-0.327797387120585,1.04533736975938,0.295983561272205,0.408535625541077,-6.54877088940205,1.01178469310166,1.01
"ZCCHC2","ZCCHC2",0.0168898021277057,-0.471036892003186,1.07851210964433,0.280925212591358,0.392627159478764,-6.5137830760762,1.01177591524702,1.01
"SEC63","SEC63",0.0168446554613563,0.199925211458403,0.896192359929108,0.370249492743411,0.484117783030866,-6.69257608810878,1.01174425395086,1.01
"POF1B","POF1B",0.0168124201670296,-0.980829339383556,1.45025604961639,0.14713172537774,0.235790222526156,-6.04708429885644,1.01172164798873,1.01
"NPFF","NPFF",0.0167670639963932,-0.762905413218261,1.08447484543095,0.278274848496471,0.389775387106358,-6.50737870321967,1.01168984147586,1.01
"CENPQ","CENPQ",0.0167529586959302,-0.718487418206728,1.04972309617954,0.293962394862033,0.406282115187937,-6.54420810643478,1.01167995018281,1.01
"ITPA","ITPA",0.0167166177747486,0.610716199037672,0.800125508800345,0.423725711862076,0.53561570080229,-6.77351329337125,1.01165446668336,1.01
"PIAS3","PIAS3",0.0166697389106087,-0.331337923340681,0.819672376154282,0.412492966690846,0.525051734646322,-6.75778728018059,1.01162159456524,1.01
"CACNA1C","CACNA1C",0.0166234299509032,-0.763277989466739,1.31539958875952,0.188514683347983,0.285903683956263,-6.2322226921566,1.01158912312085,1.01
"ARF1","ARF1",0.0166006244118206,0.998540014099535,0.682901419275016,0.494742073314716,0.600299661569354,-6.85986427066933,1.01157313245595,1.01
"AZU1","AZU1",0.01659810850083,-1.1872464360344,1.34155208590282,0.179881718631177,0.275631735801556,-6.19772786192813,1.01157136837853,1.01
"TNXB","TNXB",0.0165714798644417,-0.819689865537021,1.1388812535117,0.254878461050665,0.363375745739726,-6.44731352956028,1.01155269740734,1.01
"AUP1","AUP1",0.016566688836132,0.880156675587111,0.836669894912318,0.402870319640349,0.515923646051007,-6.74380396234044,1.01154933815994,1.01
"SLC34A2","SLC34A2",0.0165349476358215,-0.0777728754693914,0.318838140682209,0.749879956390503,0.818742397660746,-7.04103470633562,1.01152708298053,1.01
"RPS14","RPS14",0.0165333161795543,0.766057187231752,0.99498971396945,0.319852260547057,0.434154966692375,-6.59978402716536,1.01152593910659,1.01
"PSMC3IP","PSMC3IP",0.0165118926255438,-0.411267732964304,0.713868620318265,0.475385235915832,0.584092049656258,-6.8383789728986,1.01151091838559,1.01
"PRKDC","PRKDC",0.0164682053226038,0.149355883126708,1.10233629524353,0.270437802142737,0.381037871187299,-6.48798325175562,1.01148028854797,1.01
"GCG","GCG",0.016406041085022,-1.1394382914129,1.23894996668311,0.215498090499984,0.317319696912779,-6.32917084365933,1.01143670584717,1.01
"TXLNA","TXLNA",0.0163888557200474,0.358883467196194,0.772606119269445,0.439839706393471,0.551214731936909,-6.79501047919476,1.01142465769775,1.01
"DSC2","DSC2",0.0163523258858513,-0.183047629529532,0.908104416469092,0.363923947670574,0.477740706757173,-6.68190168635437,1.01139904819176,1.01
"HSPB11","HSPB11",0.0163210808415317,0.696362027055564,0.652031749220477,0.514449782456726,0.61819826367611,-6.88033411482118,1.01137714414067,1.01
"CD22","CD22",0.0162989457638333,-0.788777839696061,0.966301746112536,0.334000946939447,0.448419075952711,-6.62772624862223,1.011361626835,1.01
"NRTN","NRTN",0.0162900263644658,-1.21454872900287,0.872410672643916,0.383080949839522,0.496640384443909,-6.71346559837106,1.01135537415504,1.01
"PDCD5","PDCD5",0.0162571652624999,0.141892561333359,0.835695531261621,0.403418263244017,0.516157712793064,-6.74461328965173,1.01133233818927,1.01
"SST","SST",0.0162525140405202,-0.864103491813401,0.598506615530479,0.549564444435807,0.648729674942983,-6.91358388930456,1.01132907767788,1.01
"CNTLN","CNTLN",0.0162487147583269,-0.693719005536509,0.961645661055431,0.336334824257152,0.451137816873853,-6.63218426509461,1.01132641438496,1.01
"EEF2","EEF2",0.016220389361354,2.73184642595711,0.678410603293467,0.497583763430707,0.60260499598235,-6.86290097442954,1.01130655853176,1.01
"DAZAP2","DAZAP2",0.0161779054502787,2.6152715952611,0.705838903242764,0.48036413236551,0.588371257000161,-6.84404150177148,1.011276778416,1.01
"NFIX","NFIX",0.0161457695094377,-0.164840527565884,0.614234180400028,0.539125013682198,0.63987849853749,-6.90410912926908,1.01125425254057,1.01
"BNIP3L","BNIP3L",0.0161010126869404,1.70425334833492,0.676557482635565,0.498758907233136,0.603885118586005,-6.86414822330341,1.01122288082046,1.01
"SPATS2","SPATS2",0.0160976070235749,-0.169609085618853,1.05475343112682,0.291655589848856,0.40389491875319,-6.53895119439404,1.0112204937043,1.01
"CEBPG","CEBPG",0.0160971691904392,0.221686649680743,0.863510416182776,0.38795237563062,0.501237127688577,-6.72113909884402,1.01122018681631,1.01
"CHAT","CHAT",0.0160838588124633,-0.84434011530886,1.4696308371078,0.141806801333939,0.228831482902397,-6.01900499441418,1.01121085729037,1.01
"MYH11","MYH11",0.0160790460248675,0.0186220769331969,0.418580623282375,0.67556409799154,0.757236417842084,-7.00449379878743,1.01120748392676,1.01
"DIS3","DIS3",0.0160400992159495,-0.109202907353083,0.93626970906993,0.349238577667289,0.464276280463667,-6.6561025769984,1.01118018586864,1.01
"FANCA","FANCA",0.0160322168688348,-0.894331914668074,1.75820804388539,0.0788531507248174,0.141352290701483,-5.55677538391232,1.0111746611727,1.01
"ZNF432","ZNF432",0.0159992890378474,-0.0239555591440075,0.787801902570083,0.430898676025441,0.542603320487702,-6.78323302477219,1.01115158255425,1.01
"MTREX","MTREX",0.0159690618104039,0.795299241655021,0.796318545901038,0.425934061814461,0.537808814775606,-6.77653197139835,1.01113039721168,1.01
"LRP1","LRP1",0.0159668513683138,-0.421311812580095,0.788908449191282,0.430251743521846,0.541988921708867,-6.78236644362498,1.01112884799759,1.01
"LGR5","LGR5",0.0159662283654099,-0.973194531917492,0.808191629830042,0.419068910749814,0.531305593604072,-6.76706983614856,1.01112841135918,1.01
"SUGP1","SUGP1",0.0159444719269381,0.00775737336706135,0.953547627521211,0.340418936115348,0.455421120211885,-6.63988656154858,1.01111316323912,1.01
"ESF1","ESF1",0.0159371503028243,-0.176907020945328,0.658196759025509,0.510481564339407,0.615019912262334,-6.87632168749059,1.01110803189013,1.01
"RAD51","RAD51",0.0159136634176154,-0.800146625357787,1.02142456816952,0.307167247519435,0.421191476575062,-6.57331337434288,1.01109157131856,1.01
"KCND1","KCND1",0.015912943567735,-0.917363471194619,1.20397829696736,0.228729349141585,0.332540536751416,-6.37158777232211,1.0110910668225,1.01
"LAPTM4A","LAPTM4A",0.0159098374807242,3.20778847024174,0.725877811026091,0.467992000062451,0.577436732308262,-6.82979065397739,1.0110888899706,1.01
"PPP4R2","PPP4R2",0.0158991258775374,0.213362465699715,0.718933628480646,0.47225926360142,0.581299021346397,-6.8347742172903,1.01108138294904,1.01
"SH2B2","SH2B2",0.0158679196772572,-0.323688495719191,0.726139066959928,0.467831874177455,0.57730882373455,-6.82960222640285,1.01105951300009,1.01
"C2orf49","C2orf49",0.0158534173627431,-0.282865724601005,0.957759704225591,0.338290690955889,0.453321129759031,-6.63588844364882,1.01104934963989,1.01
"PSMD6","PSMD6",0.0158250373348672,1.80783735202512,0.820803598490414,0.411848354223893,0.524361775860952,-6.75686556845854,1.01102946094153,1.01
"FRY","FRY",0.0158213230177768,-0.382419048124051,0.906081317816414,0.364993460561417,0.478796566864861,-6.68372451496971,1.01102685798036,1.01
"CCT4","CCT4",0.015803971408026,1.46014462217908,0.658260203663799,0.51044081048341,0.615019912262334,-6.87628019904792,1.01101469821166,1.01
"CMTR1","CMTR1",0.0158027268866382,-0.0199082021624134,1.06964396271137,0.284898625502259,0.397040813106256,-6.5232428132952,1.01101382607387,1.01
"DCTPP1","DCTPP1",0.0157775648936348,1.02184006101224,0.699726303197992,0.484173287381405,0.591619486552924,-6.84830916651721,1.01099619317138,1.01
"NUP133","NUP133",0.0157704433607204,0.0676027156400168,1.24500193872039,0.213265539444903,0.314666686987609,-6.32170735096659,1.01099120263305,1.01
"NRDC","NRDC",0.0157704018720398,1.12323108877401,0.712905517351607,0.475980917144093,0.584715021455923,-6.83906152882393,1.01099117355921,1.01
"TSPAN15","TSPAN15",0.0157658713840973,-0.391190659419111,0.66244283120186,0.50775784703501,0.61247469720421,-6.87353622914006,1.01098799875372,1.01
"DHX9","DHX9",0.0157439954676395,0.370886604637737,0.700584562913408,0.483637463249091,0.591106031762128,-6.84771218999894,1.01097266902658,1.01
"GNG5","GNG5",0.0157298296360549,0.455356783701639,0.602193309067728,0.547108417782226,0.646726424488238,-6.91138495758376,1.01096274232839,1.01
"COG5","COG5",0.0157235188515628,0.0232040912539758,0.907376264588068,0.36430865970219,0.478121048743947,-6.68255822515936,1.01095832008123,1.01
"DNASE1L2","DNASE1L2",0.0157112497234626,-1.06356852218798,1.27815447379715,0.201331736319822,0.300747553523767,-6.2801782056442,1.01094972261327,1.01
"LY6H","LY6H",0.0157056232757314,-0.99934499975063,1.04362030356448,0.296777402506504,0.409576048134567,-6.55055207706468,1.01094577996114,1.01
"MYO1A","MYO1A",0.0156948891780328,-0.924174381449377,1.13879637792484,0.254913860556582,0.363375745739726,-6.44740951968047,1.01093825823957,1.01
"HERC1","HERC1",0.0156808048843286,0.260011317155633,0.827838127652247,0.407853258172533,0.520246951698372,-6.75110537286342,1.01092838901465,1.01
"GUCA2B","GUCA2B",0.0156647119421325,-0.960292698441374,1.21838054185564,0.223211911336435,0.326468572938785,-6.35426625639349,1.01091711239629,1.01
"MC3R","MC3R",0.0156424508875595,-1.12711061828469,1.62982671461738,0.103283337563934,0.176423676343338,-5.77259137571941,1.01090151387633,1.01
"BAX","BAX",0.0156378680014945,-0.341642343856188,0.660655161358135,0.508903648047177,0.613480287819192,-6.87471113746833,1.01089830263697,1.01
"EDA2R","EDA2R",0.0156372533552503,-0.902993196973479,1.10137989919633,0.270853562855838,0.381523306268211,-6.48902980570429,1.01089787195364,1.01
"ZC2HC1A","ZC2HC1A",0.0156087850151482,-0.142694981447166,0.686388871481185,0.492541292226485,0.59841191932222,-6.85749222971214,1.01087792435579,1.01
"TXNDC15","TXNDC15",0.0155665002768632,0.863190650572889,0.921274558924483,0.357009563319141,0.471448118938166,-6.66993597870487,1.01084829641582,1.01
"SRP54","SRP54",0.015539657776394,1.27446718445732,0.748111110866862,0.454474251663132,0.564940313639073,-6.81351263649985,1.010829488946,1.01
"ZNF141","ZNF141",0.0155130941364337,-0.817737548380202,1.1823214244908,0.237207790582007,0.342489198612708,-6.39724718302901,1.0108108772071,1.01
"ARHGEF15","ARHGEF15",0.0154760446253061,-0.605740614039094,0.970526009790536,0.331892586133629,0.446585299804758,-6.62366307040734,1.01078491914465,1.01
"SCTR","SCTR",0.0154615301019157,-0.627215604992034,0.430535631104011,0.666848832498941,0.750526066296276,-6.99945074553677,1.01077474999099,1.01
"ZBED4","ZBED4",0.0154552012523057,-0.539183519861261,0.843927007690457,0.398803266250966,0.511831730565599,-6.73774639878197,1.01077031590952,1.01
"KIAA0513","KIAA0513",0.015437281683059,-0.560177313691856,0.985039359687118,0.324714610547582,0.438832526149752,-6.60956822971452,1.01075776131158,1.01
"COPB1","COPB1",0.0153901189627325,2.06028635020252,0.742230850925046,0.458027852291987,0.567952315023717,-6.81786558371575,1.01072471946623,1.01
"TMEM30A","TMEM30A",0.015385095621124,0.903961971760978,0.675515796379258,0.499420133034539,0.604470982513987,-6.86484783637618,1.01072120021472,1.01
"E2F3","E2F3",0.0153752753009622,-0.0471744521105191,0.643273441814578,0.520114691493598,0.62316809328421,-6.88596946114803,1.01071432033247,1.01
"ITGA2","ITGA2",0.0153565148335533,0.511081263474552,0.476998708272446,0.633411099103424,0.722193185585695,-6.97850275844875,1.01070117732633,1.01
