"","Row","d.value","stdev","rawp","q.value","R.fold","logFC","FC_round"
"BRD4",2212,1.46513313591848,0.0228849968840121,0.147631295843521,0.131302053286967,1.02351309974328,0.0335295672501573,1.02
"SHMT2",2352,0.963087071390488,0.0347859535090062,0.340940831295844,0.240477332596404,1.02349347301621,0.0335019020905148,1.02
"FN3K",2376,1.3975570239289,0.0239227107333575,0.16721662591687,0.144120359663994,1.02344484286582,0.0334333524168237,1.02
"CLCF1",9120,1.06339072672227,0.0314018834504921,0.293270415647922,0.21685604163217,1.0234158425554,0.033392471662867,1.02
"TRAPPC2L",1836,1.52112983313996,0.0219511336475544,0.132698288508557,0.120785061373318,1.02341446111376,0.0333905242625372,1.02
"UBE2G2",3119,1.65714241556127,0.0201420197027358,0.101490464547677,0.098397620624334,1.02340571518859,0.0333781951844737,1.02
"APLP1",5975,2.01770709542855,0.0165289195905033,0.0460528117359413,0.0524695760914495,1.02338608223024,0.0333505183375264,1.02
"MED20",3022,1.89249691507768,0.0176020266866475,0.0613750611246944,0.065885284338993,1.02335860413515,0.0333117812035953,1.02
"PCM1",1226,1.13159547533806,0.0294302625266244,0.263015158924205,0.201306477197468,1.02335248306869,0.0333031519131394,1.02
"SEC24B",6045,1.07716367528068,0.0309062268137698,0.287006356968215,0.213563151784118,1.02334390935089,0.0332910648637788,1.02
"ARHGAP6",4253,1.5659446775815,0.021258211509943,0.121638141809291,0.113117632623047,1.02334257461299,0.0332891831688975,1.02
"COMT",1305,1.30856307996127,0.0254380778743746,0.195777995110024,0.161866200562174,1.02334125977881,0.0332873295315861,1.02
"N4BP3",4885,1.72543572859391,0.0192823138862983,0.0882493887530562,0.0884162310097907,1.02332924654472,0.0332703933093808,1.02
"ARMC7",2675,1.29231838361884,0.025719698893203,0.201366259168704,0.16514730413344,1.02330629781219,0.0332380397008274,1.02
"LAS1L",868,1.49388608484737,0.0222481081903733,0.139690953545232,0.12556837447478,1.02330494981249,0.0332361392397775,1.02
"NELFA",2112,1.63726681071342,0.0202990638329838,0.10559511002445,0.101487418509705,1.02330413004714,0.0332349835022977,1.02
"SLC38A3",4899,1.01022304126424,0.0328649334676083,0.31801369193154,0.229266611773265,1.02327996413989,0.0332009130385937,1.02
"DEDD",4361,1.39210345379806,0.0238440736176086,0.168929095354523,0.145148335212629,1.02327464750346,0.0331934172356881,1.02
"RPP30",5926,1.95644631501086,0.0169573462932227,0.0531579462102689,0.0588302873738955,1.023262391526,0.0331761376677389,1.02
"SCAI",3641,1.48910926635122,0.0222731454839846,0.140976039119804,0.126533655961936,1.02325601495676,0.033167147330991,1.02
"AOC3",2854,0.759843731229774,0.0436301548201378,0.452205378973105,0.291166395816901,1.02324534217624,0.0331520996326661,1.02
"SSSCA1",452,0.920846842822635,0.0359820568042364,0.362572127139364,0.251150779050372,1.02323247896411,0.0331339634064454,1.02
"DMD",6723,1.22717452249737,0.0269910550971777,0.224989731051345,0.17984326644985,1.02322451534667,0.0331227351505795,1.02
"ATPAF2",6049,1.71095331330181,0.0193590807590555,0.0910220048899756,0.0907010454653368,1.02322433677053,0.0331224833671836,1.02
"VPS41",5202,1.27365508918127,0.025994381106163,0.207865036674817,0.169260512642264,1.02321397646811,0.033107875785982,1.02
"TRIM48",553,1.11119435356432,0.029789547470263,0.271873838630807,0.206242049157392,1.0232097927946,0.0331019769441926,1.02
"TRIM26",4892,1.18324183705849,0.0279555471519531,0.241927628361858,0.189308868114075,1.02319291032127,0.0330781729680522,1.02
"NRTN",9577,1.41185619760862,0.0234180255542459,0.162869437652812,0.141365203450928,1.02318206745154,0.0330628845145185,1.02
"DENND4C",3398,1.19448171895671,0.0276787437698403,0.237511002444988,0.186727261598422,1.02318126527368,0.0330617534367611,1.02
"TBC1D9B",9722,1.42261979768718,0.0232350634131243,0.159647921760391,0.139098117593623,1.0231762353724,0.0330546612120277,1.02
"CPLANE1",4221,1.81540898933627,0.0182021323830604,0.0728215158924205,0.0756807218588762,1.02316889756889,0.0330443147532965,1.02
"OCRL",6994,1.62546997921575,0.020316701991548,0.108132029339853,0.103324684784856,1.0231546244669,0.0330241891639342,1.02
"BMP7",7682,1.93511360187674,0.0170439055686867,0.0557330073349633,0.0609877852850596,1.02312462895598,0.0329818934950689,1.02
"SETMAR",5836,2.0179389275853,0.0163422591264686,0.0460273838630807,0.0524597634139038,1.02312164145801,0.0329776808559871,1.02
"MUTYH",269,1.58327288312763,0.0208231010580397,0.117648899755501,0.110285317473779,1.02311523791578,0.0329686512478204,1.02
"SRD5A2",2761,2.15968545630826,0.0152649740144788,0.0327237163814181,0.0398712036335936,1.02311445153382,0.0329675423699944,1.02
"HCFC2",685,1.37644404344207,0.0239313405107765,0.173734963325183,0.148324487879032,1.0230950266798,0.0329401510976423,1.02
"HSD3B2",4678,1.87603699969167,0.0175454235125512,0.0637388753056235,0.0678905106939694,1.02307780327401,0.0329158636848063,1.02
"LRRN2",5665,1.15508897767556,0.0284768069116508,0.253376039119804,0.195679094395024,1.02306176406184,0.032893245783043,1.02
"ZCWPW1",9971,1.6659411690759,0.0197014159797081,0.0997310513447433,0.0971410967260537,1.02301081713799,0.0328213999696856,1.02
"ANKRD26",3001,1.59875713781467,0.0204976466329699,0.114097799511002,0.107736259935602,1.02297490830808,0.0327707588628636,1.02
"ARMCX3",5102,1.07145786096526,0.0305772119260736,0.289556968215159,0.214893810642094,1.02296883528017,0.0327621940845923,1.02
"MAPK1IP1L",4193,1.39048066429498,0.0235463074847882,0.169441564792176,0.145436360678846,1.02295358418471,0.0327406852731423,1.02
"GPR3",388,1.3913917343812,0.0234689866801068,0.169151100244499,0.145246633672018,1.02289251404919,0.032654554081003,1.02
"NFKBIL1",2606,1.64802160338674,0.01980483041233,0.103334963325183,0.0998040565711842,1.02288133598436,0.0326387883709305,1.02
"LRRC49",8945,1.0360646517595,0.031500276022902,0.305820048899756,0.222957966110049,1.022879587671,0.0326363225079961,1.02
"HTATSF1",695,1.29632214168174,0.0251651920103943,0.199968704156479,0.164338630570438,1.02286957165801,0.0326221956027465,1.02
"CAMK2A",3512,1.39281300820386,0.023418452746568,0.168694376528117,0.145080072040952,1.0228662606477,0.0326175256174274,1.02
"P3H2",3099,0.950756762238493,0.0343006502001046,0.347043520782396,0.243471143015766,1.02286204177729,0.032611575126926,1.02
"TNPO2",5245,1.97428475181341,0.0165142371726848,0.0509975550122249,0.0569788896273819,1.02285653398045,0.0326038066378619,1.02
"SNX2",3980,0.909097576225214,0.0357943900762981,0.36881564792176,0.254153049642943,1.02281171730237,0.0325405932608226,1.02
"ETAA1",5099,1.09130135650095,0.0298053299729021,0.280644498777506,0.210577601292884,1.02280179459615,0.0325265970303867,1.02
"DHDDS",9880,1.60863887142415,0.0202068591062118,0.111840586797066,0.10614871452257,1.02278686558815,0.0325055390276433,1.02
"ABTB2",8291,1.42908569495241,0.0227358487047531,0.157756479217604,0.13788997975142,1.02277689587206,0.0324914761465653,1.02
"TRMT2B",6248,1.76538856601898,0.0183924848969859,0.0810630806845966,0.08261181174307,1.0227615875233,0.0324698825378154,1.02
"GTF2IRD1",5638,1.23422653414701,0.0262759327878419,0.222257212713936,0.178164275344341,1.02273363567077,0.0324304534562178,1.02
"ELOVL1",3241,1.02729935387337,0.0315484544147847,0.309965770171149,0.225199522475123,1.02271892839505,0.0324097068360114,1.02
"NOVA2",5270,1.85850213612823,0.0174361257207662,0.0663970660146699,0.0701295064595315,1.02271564626149,0.0324050768978441,1.02
"GYS1",4785,1.17341552232702,0.0276151401520169,0.245896332518337,0.191632087791799,1.0227149070342,0.0324040341056127,1.02
"KLHL20",9071,1.10133405964966,0.0294073915271391,0.276170171149144,0.208505848011848,1.02270308830603,0.0323873618942909,1.02
"CRNKL1",3174,1.08961235873609,0.0296994895945186,0.281427872860636,0.210885748841122,1.02268435198232,0.0323609309103411,1.02
"FZD10",43,1.69915299870783,0.0190384157397534,0.0932088019559902,0.0923424751715758,1.0226760229863,0.0323491811948485,1.02
"COA1",2393,1.62594526643555,0.0198899435273054,0.108026405867971,0.103285543099787,1.02266948609023,0.0323399595278927,1.02
"UBE2D3",8489,1.43190774956744,0.0225821308735975,0.156916381418093,0.137292311301955,1.02266634490163,0.0323355281996506,1.02
"PPIP5K1",9419,1.88171821824918,0.0171826817317819,0.0629388753056235,0.0671877419266381,1.02266452813731,0.0323329652530715,1.02
"NAB2",1056,1.79479658260823,0.018009787929151,0.0761652811735941,0.0785256614159303,1.0226581063208,0.0323239058287387,1.02
"PHKG2",6559,1.34188767497808,0.0240869476359758,0.184711002444988,0.154982521478488,1.02265673988915,0.0323219781605581,1.02
"LHX6",2808,1.6167273231609,0.0199519202719738,0.110055745721271,0.104828428762197,1.02261054967354,0.0322568146532279,1.02
"SH2B1",10049,1.22097960041412,0.026399183470151,0.227272371638142,0.181123038159591,1.02259357346507,0.0322328644846439,1.02
"CYB5R3",873,0.939872572918303,0.0342572853758199,0.352587775061125,0.245982405217507,1.02256849506114,0.0321974829473674,1.02
"SLC9A8",5690,1.16587477845415,0.0275871886027598,0.248963325183374,0.193205322660173,1.02254420116872,0.0321632074004154,1.02
"ZDHHC3",6624,1.83259599339296,0.0175464837047637,0.0701545232273839,0.0734506152388519,1.02253882041097,0.0321556157354847,1.02
"ATP5MG",2075,1.04508005647798,0.0306906279562334,0.301654767726161,0.221267795238667,1.02248109093366,0.0320741631978452,1.02
"SLC24A1",2111,1.36250858733232,0.0235119680123041,0.178120293398533,0.150885635340344,1.02245351825713,0.0320352583218473,1.02
"SMARCD1",7251,1.78001860021382,0.0179870901827336,0.0785643031784841,0.0804967906729646,1.02244083012185,0.0320173550889893,1.02
"ERCC2",3289,1.21658709728053,0.0263117792254858,0.228889975550122,0.182110330444949,1.02243602231539,0.0320105711122201,1.02
"PJA2",5852,0.709649214717262,0.0450884262198345,0.482626894865526,0.303712232997039,1.02242638062032,0.0319969662597425,1.02
"WDR6",2525,1.09244682895215,0.0292711178438314,0.280144743276284,0.210336611399687,1.02241232991265,0.0319771398683786,1.02
"LRIG1",6320,1.69135368523792,0.0189039787000809,0.0946973105134474,0.0934635834402878,1.02240961861971,0.0319733140400411,1.02
"ZNF529",5394,1.58438157853841,0.0201526816486487,0.117395599022005,0.110112490705225,1.02237859556104,0.0319295375622684,1.02
"NKRF",5096,1.39694717125971,0.0228554114252384,0.167392665036675,0.144214500262547,1.02237736588009,0.0319278023384636,1.02
"FAM172A",238,1.30130095446278,0.0245031952497906,0.198237652811736,0.1633361903402,1.02234776497525,0.0318860313659402,1.02
"DDX28",2879,1.52850854051488,0.0208362539932993,0.130827383863081,0.119506366862344,1.02232109278643,0.0318483921810954,1.02
"SMU1",3430,1.35387114466957,0.0234917524669607,0.180821515892421,0.152572571149714,1.02229020711788,0.0318048058027383,1.02
"EIF6",4421,0.826926625572827,0.038454575959289,0.413457212713936,0.274418918108391,1.02228617303244,0.0317991127358484,1.02
"FGD1",356,1.35902042372947,0.0233618367619698,0.17919511002445,0.151501518385756,1.02225081516093,0.0317492132953509,1.02
"SIGMAR1",5482,1.26251386431701,0.0251309010507313,0.211801466992665,0.171910850066119,1.02223586281069,0.0317281109993274,1.02
"TSN",5328,1.2421092971492,0.0255247975750747,0.219358435207824,0.176570881822494,1.02221919575868,0.0317045883758517,1.02
"CIAO3",7283,1.28649123630726,0.0246279415287048,0.203396577017115,0.16649898663007,1.02220434651339,0.0316836309449663,1.02
"CADM4",616,1.11278225319139,0.0284545000064961,0.27118826405868,0.205754547490818,1.02219019830061,0.0316636626306635,1.02
"GTF2F1",4727,1.33816055739321,0.0236597048305023,0.185885574572127,0.155647666876319,1.0221879460144,0.0316604838037437,1.02
"NRXN3",1639,2.27472080201972,0.0139165737054735,0.0243843520782396,0.0315216764629912,1.02218499564049,0.0316563197006815,1.02
"PIK3C3",301,1.34725607669711,0.0234934558486945,0.182928117359413,0.153762381423493,1.02218172329211,0.0316517011547689,1.02
"MINPP1",4230,0.857005015566058,0.0368801760639353,0.39681662591687,0.266250656319439,1.02214969483213,0.0316064958617517,1.02
"SOX12",3142,2.02135402295736,0.0156260596290133,0.0456352078239609,0.0521255165519656,1.02213503084861,0.0315857984940775,1.02
"VTI1B",1046,0.897033526276542,0.0351893694000666,0.37519413202934,0.257069813407386,1.02212103516792,0.0315660441203898,1.02
"HRASLS",1338,1.25716413635793,0.025094836770915,0.213769193154034,0.17300981024127,1.02210848428651,0.0315483287961504,1.02
"VAMP3",6273,0.975884598919286,0.0322835743064416,0.334715892420538,0.237379432470672,1.02207781796299,0.0315050429637232,1.02
"CTIF",953,1.40437505621385,0.0224312371397738,0.165158924205379,0.142783439547506,1.02207557002087,0.031501869919116,1.02
"NAT9",762,1.61572509077065,0.019452213454766,0.110298288508557,0.10499684157305,1.02202425087499,0.031429429349892,1.02
"EHD2",1327,1.08495644732082,0.0289398974003351,0.283470904645477,0.211984674903914,1.02200236037517,0.0313985282692964,1.02
"MYRF",6739,1.49542382665871,0.0209935387499951,0.139309535452323,0.125343077837818,1.02199932119855,0.0313942380526262,1.02
"ZNF23",894,1.08316959753405,0.0289678175775984,0.284259168704156,0.212310170545116,1.02198715191718,0.0313770593069669,1.02
"CHMP6",2226,1.52460844976661,0.0205799646234575,0.131816136919315,0.120180469435929,1.02198667634407,0.0313763879608212,1.02
"CPLX3",2849,1.37161419969466,0.0228627822968048,0.17520586797066,0.149075637114677,1.02197430010294,0.0313589168428249,1.02
"MTMR9",5858,1.37747884447434,0.022760794142942,0.173404400977995,0.148082014810007,1.0219697633536,0.0313525124153381,1.02
"HIVEP1",10014,1.42471592585607,0.0219715985077629,0.158991687041565,0.138728139478776,1.02193489338386,0.0313032863105253,1.02
"TMEM187",1589,1.18635081026074,0.0263507966997414,0.240704156479218,0.188690426781147,1.02190514497892,0.0312612890157542,1.02
"IARS2",3258,0.905500610234224,0.0345232780171229,0.370699266503667,0.254974406166066,1.02190483352317,0.031260849311791,1.02
"FHL5",1882,0.855409442810512,0.0365346737977286,0.397652811735941,0.266687937685499,1.02189863964884,0.0312521049565787,1.02
"IGFBP6",5556,0.448693789883984,0.0696295397992173,0.65718924205379,0.370285580656107,1.02189172438579,0.0312423421003885,1.02
"SHC3",1061,2.30195426070693,0.0135666502517808,0.0226826405867971,0.0297390371103802,1.02188284650157,0.0312298083506075,1.02
"EFEMP2",8138,0.953169054195604,0.0326869961378742,0.345824938875306,0.242921115418814,1.02183073342709,0.0311562331932329,1.02
"ZNF343",10174,1.74105303389708,0.0178377417015388,0.0853496332518337,0.0859061291626218,1.02176006457221,0.031056454307337,1.02
"SLC24A2",9993,1.88208362775535,0.0164991637874229,0.062881173594132,0.0671411017039715,1.02175748075985,0.0310528060359625,1.02
"RIC8B",9867,1.63733649814587,0.0189582881826504,0.1055804400978,0.101487418509705,1.02174918825285,0.0310410971838208,1.02
"SMURF2",8013,1.18757953704602,0.0261045206036817,0.240240586797066,0.188512057185951,1.02172092865769,0.0310011944933287,1.02
"F9",120,1.80484539299029,0.0171685712579498,0.0745124694376528,0.0771702895967804,1.02171060470087,0.030986616739136,1.02
"NRF1",8487,2.03470630837444,0.0152219961440341,0.0442327628361858,0.0508675990221943,1.02170045973357,0.0309722915803175,1.02
"EFNB3",6336,1.48833216469385,0.0207947103157838,0.14118337408313,0.126672298663844,1.02168427395066,0.0309494362184714,1.02
"PRPF3",7040,0.966010924626287,0.032016560834398,0.339533496332518,0.239731691251204,1.02166933952711,0.0309283475349905,1.02
"LAMB3",2143,1.07914584873874,0.028658165226797,0.286083129584352,0.213178459349277,1.0216679178838,0.0309263400369669,1.02
"FDFT1",567,1.03588520797219,0.0298133872039993,0.305904156479218,0.222977106576562,1.02163740116707,0.0308832468041703,1.02
"TSR3",2973,1.05845767040902,0.0291577891818324,0.295486552567237,0.21794430603441,1.02162255770948,0.0308622856116797,1.02
"EMP1",2060,0.528117493224827,0.0583249627904272,0.601090464547677,0.350249407856977,1.02158017497178,0.0308024331413115,1.02
"EFCAB6",7893,1.99358940130996,0.0154493270888694,0.048757946210269,0.0549506483442551,1.02157817924972,0.0307996147417411,1.02
"HS1BP3",8684,1.0380713907731,0.0296668929633782,0.304875305623472,0.222641795365376,1.02157586948542,0.0307963528384107,1.02
"ZNF318",1267,2.20753058677368,0.0139496510764191,0.0289946210268949,0.0361737724506875,1.02157440271432,0.030794281426016,1.02
"TTC22",8506,1.34857251238904,0.0228252218142875,0.182526161369193,0.153613127196184,1.02156532864875,0.0307814667279312,1.02
"CRIPT",7488,1.29375049259005,0.0237796315226921,0.200888019559902,0.164859780533514,1.02155360497488,0.0307649099960926,1.02
"ZNF239",733,1.46116458895157,0.0210513758010257,0.148710024449878,0.131967551218029,1.02154979184362,0.0307595248691702,1.02
"LSS",3590,1.3243031910739,0.0232215258343603,0.190480195599022,0.158580475566334,1.02154470490383,0.0307523407640486,1.02
"NPTN",3826,0.994453925391063,0.0309108598028681,0.325633251833741,0.232838841700879,1.02153556015454,0.0307394258681759,1.02
"YPEL1",7213,1.63260211238635,0.0188248311564036,0.106579951100244,0.102188009025159,1.0215313352549,0.030733459111261,1.02
"AKAP6",2196,1.40477670083237,0.0218700473705613,0.165059168704156,0.14274239705258,1.02152359881002,0.0307225329922639,1.02
"CDKL5",8991,1.68958871858139,0.0181809246667889,0.0950679706601467,0.0937193515923486,1.02152059110366,0.0307182852103849,1.02
"GRIK2",8172,1.99719861080977,0.0153750028807896,0.0483735941320293,0.0546588835690083,1.02151255403,0.0307069343947088,1.02
"ZNF7",6116,1.38432761627936,0.0221786631689254,0.171327139364303,0.146818125071615,1.02150943965494,0.0307025359169015,1.02
"ECE1",397,1.09406592047991,0.0280280035362936,0.279446454767726,0.210115152413194,1.02148249674501,0.0306644834881494,1.02
"ABL1",3896,1.07209331473537,0.0285996844146436,0.289280195599022,0.214739081072342,1.02148040589502,0.030661530464481,1.02
"MEP1B",656,1.04069134984014,0.0294615794122062,0.303666503667482,0.222131404470163,1.02147961316549,0.0306604108469112,1.02
"SMARCA2",426,1.08061297880916,0.0283572634077556,0.285431784841076,0.212953647942311,1.02146744637704,0.0306432268819306,1.02
"FETUB",9028,1.95132728500627,0.0156942839360292,0.0537936430317848,0.0593556137685982,1.02145431792296,0.0306246844630097,1.02
"XIAP",2895,0.987464353770784,0.030988608137099,0.328968215158924,0.234692528025437,1.0214369443279,0.0306001459083566,1.02
"TP53BP1",4940,1.2707081368938,0.0240437801677037,0.208922249388753,0.169948111575829,1.02140330127453,0.030552627100787,1.02
"SOAT2",7310,1.86503857309391,0.0163724338796939,0.0653789731051345,0.0692220119716635,1.02139097793109,0.0305352207210588,1.02
"EHMT2",5199,1.88300626711741,0.0162130905840643,0.0627520782396088,0.0670630316693346,1.02138682245484,0.0305293511791354,1.02
"MTHFD2L",9267,1.51105226974213,0.0201933887906659,0.135254767726161,0.122592512345052,1.02137543464747,0.0305132659659211,1.02
"C1orf109",8126,1.24413948203868,0.0244653444353616,0.218649388753056,0.176097007023311,1.02132236353368,0.0304383009537087,1.02
"DZIP3",1175,1.11368708725112,0.0273276960285019,0.27081369193154,0.205535438129709,1.0213196742918,0.030434502191266,1.02
"IMPACT",1447,1.13057482163242,0.0269173493306009,0.263452322738386,0.201415884072577,1.02131795773617,0.0304320774182616,1.02
"KCNH2",6474,2.22971272109743,0.0136408498973736,0.0274044009779951,0.0345496073977101,1.02130599327655,0.030415176542754,1.02
"CLPP",9077,0.865188839590809,0.0351520659873413,0.392332518337408,0.264352383683634,1.02130457648265,0.0304131751808073,1.02
"FILIP1L",9472,0.72972441335698,0.0416635884164522,0.47040684596577,0.298531275196918,1.02129732918862,0.0304029376155423,1.02
"MDN1",748,1.07913023037389,0.0281650692802033,0.286088997555012,0.213178459349277,1.02129084481982,0.0303937777008426,1.02
"PEX26",6242,1.72449508676144,0.017620978294616,0.0884518337408313,0.0885820183764573,1.02128625250412,0.0303872904929951,1.02
"GALNS",6912,1.11513292957562,0.0272400827848212,0.270168215158924,0.20524058404254,1.02127848177279,0.0303763133177203,1.02
"EIF4G1",5302,1.0817246081163,0.028062298024955,0.284942787286064,0.212688159439905,1.02126387444854,0.0303556783338874,1.02
"ERI2",4117,1.60363041310694,0.0189159353801162,0.112960391198044,0.106830671018451,1.02124864859161,0.03033416926792,1.02
"ZNF337",5215,1.20696844048967,0.0251203308037089,0.232601466992665,0.184176494626752,1.02123822675257,0.0303194464947372,1.02
"DNM2",4578,0.922901609058876,0.0328331280311723,0.361461124694377,0.250671073573483,1.0212256976973,0.0303017466904049,1.02
"USP5",7957,1.23701068899936,0.0244936367255972,0.22121662591687,0.177597504057192,1.02122367587614,0.0302988904420308,1.02
"KLF12",2239,1.65908438326285,0.0182518774190537,0.101104156479218,0.0980958550018521,1.02121129858786,0.0302814047911797,1.02
"AVPR1A",4090,1.34743155717028,0.022464430782359,0.182869437652812,0.153740024708741,1.02120271818188,0.0302692829500171,1.02
"CACNA1H",5465,0.980160160901733,0.030848837735201,0.332568215158924,0.236345101297265,1.02117972683092,0.0302368017581662,1.02
"ARNT",6894,1.505094411005,0.0200810212457809,0.13679217603912,0.123635220472034,1.02117054711378,0.0302238328442975,1.02
"LCAT",10213,1.74004918829348,0.0173236856589768,0.0855383863080685,0.0860599608723791,1.02111408740032,0.030144065169154,1.02
"GLT8D1",3189,1.03392047349165,0.029148705991744,0.30680488997555,0.223539928791198,1.02110940099409,0.0301374439006529,1.02
"POP1",140,1.50354853034444,0.0200334204848535,0.13718533007335,0.123873742196091,1.0210979180697,0.0301212199277738,1.02
"HEPH",156,0.844362672933867,0.0356699011886871,0.403643031784841,0.269547744615117,1.02109587486611,0.0301183331109667,1.02
"DLG1",2302,1.08743482444546,0.0276957488341755,0.28239706601467,0.211436347941136,1.02109515907082,0.030117321771377,1.02
"SFSWAP",2186,1.30423129604696,0.0230700293913661,0.197252811735941,0.162655946466354,1.02107486934156,0.0300886543329427,1.02
"ZNF43",7460,0.926212857159503,0.0324577241041523,0.359690953545232,0.249750930285393,1.02105654363436,0.030062761379402,1.02
"ZBTB18",292,1.05225723085717,0.0285464027842408,0.298311980440098,0.21918487076334,1.0210391314535,0.0300381587446788,1.02
"PFKFB2",612,0.887245623969968,0.0338535577541507,0.380443031784841,0.259402658882295,1.02103790158053,0.0300364209731848,1.02
"ADNP",4991,1.09793878310211,0.0273534191014267,0.277688997555012,0.209163394213857,1.02103504144331,0.0300323796819023,1.02
"PPP2CB",2034,0.889140163737226,0.0337419352745057,0.379378973105134,0.25890062828305,1.02101305270714,0.0300013098547855,1.02
"DPM2",4467,1.1754837817366,0.0255083811975026,0.245038630806846,0.191181303267181,1.02100128956378,0.0299846883960191,1.02
"EDA",2910,2.19430731249937,0.0136645390388074,0.0299755501222494,0.03710775355836,1.02100094246238,0.0299841979347886,1.02
"GATAD2A",8107,1.00586398693696,0.0298024228781859,0.320133985330073,0.230379291907106,1.02099597861212,0.0299771838966331,1.02
"ACTR10",8184,1.24856594232559,0.0239850919696754,0.216961369193154,0.175104831390216,1.02097459570855,0.0299469689568831,1.02
"PRDM11",8600,2.10726074162399,0.0142111937129702,0.0372156479217604,0.0442528464814942,1.02097439872149,0.0299466906029561,1.02
"TCL1B",2659,1.6256342695385,0.0184211007638006,0.108098777506112,0.103324684784856,1.02097389066094,0.0299459726842565,1.02
"NT5C",7314,1.49901749597394,0.0199474048790768,0.13838630806846,0.124699715604391,1.02094242479415,0.0299015089130122,1.02
"GPR4",1125,0.969009204176678,0.0308534600714565,0.338133985330073,0.239060559477419,1.02093943695671,0.0298972867899383,1.02
"GAS2L1",5746,1.19179349274496,0.0250592906874936,0.238566259168704,0.187382344511387,1.02091694262233,0.0298654995741593,1.02
"SOCS6",6753,1.1872723428087,0.0250993643875203,0.240359902200489,0.188574803165381,1.02087043832788,0.0297997811593806,1.02
"KALRN",4519,2.09633425273361,0.0141996820551861,0.0382347188264059,0.0452289317545855,1.02084744023705,0.0297672798702133,1.02
"ANKS1B",3596,1.60974892117015,0.0184830276256297,0.11161271393643,0.106058473758123,1.02083735978887,0.0297530337803154,1.02
"CSNK2A1",7753,1.20726022254503,0.0246349503266138,0.232487041564792,0.184117088175031,1.0208287002147,0.0297407956136936,1.02
"ARSB",4671,1.29698101937863,0.0229180249465816,0.199739853300733,0.164182731521616,1.02081698816128,0.0297242433573626,1.02
"ESF1",2546,0.865796750173478,0.0343291464801613,0.39199902200489,0.264239136885053,1.0208154457176,0.029722063458753,1.02
"ECPAS",3947,0.989861072041198,0.030024879433111,0.327761369193154,0.23397087046504,1.02081431068587,0.0297204593435668,1.02
"UBE2G1",6923,1.1808429437335,0.0251664697496473,0.242911491442543,0.189861722745831,1.02081232161008,0.0297176482225527,1.02
"RAB7A",8581,1.13132197638081,0.0262600500061124,0.263132518337408,0.201346954643069,1.02080589930707,0.029708571672774,1.02
"WDR25",7913,1.0417422810469,0.028511324343721,0.303157946210269,0.222000188667617,1.02080086170236,0.0297014520574956,1.02
"ABCC9",8802,1.20015461570127,0.0247443315085875,0.235296821515892,0.185635890559377,1.02079772833586,0.0296970236724735,1.02
"LAMC2",8856,1.00888593323237,0.0294195467499421,0.318637652811736,0.229612814375015,1.02078636720439,0.029680966878089,1.02
"ERMAP",5612,1.22019938954548,0.0243223501972346,0.227518826405868,0.181169809757302,1.0207843506634,0.0296781168629773,1.02
"SLC26A1",1185,2.03479829235321,0.014584073765581,0.0442190709046455,0.0508640597229631,1.02078260409013,0.0296756483937569,1.02
"DCPS",5212,0.823557044768003,0.0360082609061859,0.415351589242054,0.275155041071647,1.02076789314869,0.0296548569391337,1.02
"KDM1A",1059,1.28417191448814,0.0230747117210247,0.204171149144254,0.1668764882117,1.02075164795469,0.0296318967270503,1.02
"RCC1L",3478,1.83585753107124,0.0161350780605016,0.0696665036674817,0.0730513906812278,1.02074443671307,0.0296217045717941,1.02
"CEND1",5540,1.31893092270777,0.0224392445391472,0.192251344743276,0.159774913123645,1.02072611827111,0.029595813504883,1.02
"ITGB1BP1",3795,0.911583977709466,0.0324313096585982,0.367468948655257,0.253626223091316,1.02070351258719,0.0295638622609123,1.02
"ZNHIT3",3548,0.827420974389248,0.0356942642268826,0.413176528117359,0.274270610360213,1.02068251471236,0.0295341828867144,1.02
"BFSP1",5982,1.79496893009613,0.0164514604715935,0.0761281173594132,0.0785042357821002,1.02067945663103,0.0295298604012153,1.02
"HAX1",2382,0.770853187277115,0.0383071302174894,0.445784841075795,0.288140209670305,1.02067897060747,0.0295291734235918,1.02
"CXXC4",3618,2.10110409341548,0.0140537235005707,0.0377721271393643,0.0447812081775195,1.02067837812873,0.0295283359747785,1.02
"CCT7",3374,0.996097107589337,0.0296302813788273,0.32481760391198,0.232458154825806,1.02066868682869,0.0295146375785079,1.02
"PHLDB1",1442,1.19513730130157,0.0246610968933158,0.237256723716381,0.186690366855793,1.0206395104744,0.0294733967882139,1.02
"LYRM1",8421,1.08062690794114,0.0272682762428275,0.285425916870416,0.212953647942311,1.02063486693981,0.0294668330411709,1.02
"MINDY3",6885,1.26727984724035,0.0232382823713734,0.210205378973105,0.170817896720437,1.0206225389114,0.0294494069337222,1.02
"ALG8",6698,1.00088220234278,0.029413863123319,0.322537897310513,0.231377881069762,1.02061575115073,0.0294398121022764,1.02
"CHKA",1171,1.48340116184801,0.0198383170877067,0.142540831295844,0.127675091587748,1.02060752405653,0.0294281826170131,1.02
"ATP6V1G2",8275,1.6332833144994,0.018015216336188,0.106442053789731,0.102077155475595,1.02060453136647,0.0294239522489936,1.02
"STX18",2151,1.15497059072251,0.0254294542038278,0.253421026894866,0.195682301652758,1.02056655691844,0.029370271743546,1.02
"SGSM2",2026,1.18540666091901,0.0247725058681315,0.241084596577017,0.188867373526647,1.02056317675537,0.0293654934637382,1.02
